Date,TimeStamp,Campaign_ads_name,Project,Campaign_ads_ID,Ad_group_name,Placement_URL,Ad_type,Keywords,Currency_code,Cost,impressions,Clicks,Video_views,Conversions,Advertising_position,CR,TRUE_FALSE
10/27/2019,2019-12-01 11:01:01 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,https://www.howstuffworks.com/,Image ad,Innovation,VND,0,518,10,0,3,2.7,0.1,FALSE
10/28/2019,2019-12-02 12:01:00.999999 UTC,Pick|SEM|Funlus Phoenix|1705|Phrase|2019,Funlus Phoenix,2038503552,BK SSARS,Mobile App,Responsive search ad,Financial Industry,VND,0,121,1,0,2,2.7,0.1,FALSE
6/25/2019,2019-07-30 13:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,Olympic Tokyo 2125,VND,9500,229,13,0,1,3.6,0.1,FALSE
6/26/2019,2019-07-31 14:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,Republic Holiday,VND,9500,726,40,0,2,3.6,0.1,FALSE
6/27/2019,2019-08-01 15:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,API Bok,VND,9500,537,28,0,2,2.7,0.1,FALSE
6/28/2019,2019-08-02 16:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,9500,642,38,0,3,3.6,0.1,FALSE
6/29/2019,2019-08-03 17:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.howstuffworks.com/,Image ad,Energy,VND,9500,193,12,0,3,2.7,0.1,FALSE
6/30/2019,2019-08-04 18:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Mobile App,Responsive search ad,National Security,VND,9500,392,39,0,2,2.7,0.1,FALSE
7/1/2019,2019-08-05 19:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,Innovation,VND,9500,202,26,0,2,3.6,0.1,FALSE
7/2/2019,2019-08-06 20:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,Financial Industry,VND,9500,306,21,0,1,3.6,0.1,FALSE
7/3/2019,2019-08-07 21:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,Olympic Tokyo 2126,VND,9500,291,21,0,2,2.7,0.1,FALSE
7/4/2019,2019-08-08 22:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Republic Holiday,VND,9500,294,20,0,1,2.7,0.1,FALSE
7/5/2019,2019-08-09 23:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.howstuffworks.com/,Image ad,API Bok,VND,9500,207,22,0,1,2.7,0.1,FALSE
7/6/2019,2019-08-11 00:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Mobile App,Responsive search ad,Thinking about China,VND,9500,367,22,0,2,3.6,0.1,FALSE
7/7/2019,2019-08-12 01:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,Energy,VND,9500,241,23,0,2,3.6,0.1,FALSE
7/8/2019,2019-08-13 02:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,National Security,VND,9500,290,17,0,1,2.7,0.1,FALSE
7/9/2019,2019-08-14 03:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,Innovation,VND,9500,343,18,0,1,3.6,0.1,FALSE
7/10/2019,2019-08-15 04:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Financial Industry,VND,9500,170,17,0,2,2.7,0.1,FALSE
7/11/2019,2019-08-16 05:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.howstuffworks.com/,Image ad,Olympic Tokyo 2127,VND,9500,224,17,0,1,3.6,0.1,FALSE
7/12/2019,2019-08-17 06:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Mobile App,Responsive search ad,Republic Holiday,VND,9500,320,19,0,2,3.6,0.1,FALSE
7/13/2019,2019-08-18 07:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,API Bok,VND,9500,221,19,0,1,3.6,0.1,FALSE
7/14/2019,2019-08-19 08:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,Thinking about China,VND,9500,144,17,0,3,3.6,0.1,FALSE
7/15/2019,2019-08-20 09:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,Energy,VND,9500,242,18,0,2,2.7,0.1,FALSE
7/16/2019,2019-08-21 10:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,National Security,VND,9500,254,21,0,2,3.6,0.1,FALSE
7/17/2019,2019-08-22 11:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.howstuffworks.com/,Image ad,Innovation,VND,9500,127,15,0,1,3.6,0.1,FALSE
7/18/2019,2019-08-23 12:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Mobile App,Responsive search ad,Financial Industry,VND,9500,147,19,0,1,2.7,0.1,FALSE
7/19/2019,2019-08-24 13:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,Olympic Tokyo 2128,VND,9500,173,15,0,1,3.6,0.1,FALSE
7/20/2019,2019-08-25 14:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,Republic Holiday,VND,9500,252,16,0,1,2.7,0.1,FALSE
7/21/2019,2019-08-26 15:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,API Bok,VND,9500,776,17,0,3,2.7,0.1,FALSE
7/22/2019,2019-08-27 16:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,9500,252,18,0,3,2.7,0.1,FALSE
7/23/2019,2019-08-28 17:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.howstuffworks.com/,Image ad,Energy,VND,9500,292,17,0,1,2.7,0.1,FALSE
7/24/2019,2019-08-29 18:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Mobile App,Responsive search ad,National Security,VND,9500,156,18,0,1,3.6,0.1,FALSE
7/25/2019,2019-08-30 19:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,Innovation,VND,9500,205,18,0,2,3.6,0.1,FALSE
7/26/2019,2019-08-31 20:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,Financial Industry,VND,9500,313,17,0,3,2.7,0.1,FALSE
7/27/2019,2019-09-01 21:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,Olympic Tokyo 2129,VND,9500,112,15,0,3,2.7,0.1,FALSE
7/28/2019,2019-09-02 22:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Republic Holiday,VND,9500,270,14,0,1,3.6,0.1,FALSE
7/29/2019,2019-09-03 23:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.howstuffworks.com/,Image ad,API Bok,VND,9500,150,15,0,2,3.6,0.1,FALSE
7/30/2019,2019-09-05 00:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Mobile App,Responsive search ad,Thinking about China,VND,9500,216,14,0,2,2.7,0.1,FALSE
7/31/2019,2019-09-06 01:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,Energy,VND,9500,145,13,0,3,2.7,0.1,FALSE
8/1/2019,2019-09-07 02:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,National Security,VND,9500,202,10,0,2,3.6,0.1,FALSE
8/2/2019,2019-09-08 03:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,Innovation,VND,9500,100,9,0,1,2.7,0.1,FALSE
8/3/2019,2019-09-09 04:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Financial Industry,VND,9500,65,9,0,3,3.6,0.1,FALSE
8/5/2019,2019-09-11 05:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.howstuffworks.com/,Image ad,Olympic Tokyo 2130,VND,9500,114,7,0,3,3.6,0.1,FALSE
8/7/2019,2019-09-13 06:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Mobile App,Responsive search ad,Republic Holiday,VND,9500,239,19,0,2,3.6,0.1,FALSE
8/8/2019,2019-09-14 07:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,API Bok,VND,9500,250,18,0,2,2.7,0.1,FALSE
8/9/2019,2019-09-15 08:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,Thinking about China,VND,9500,261,11,0,1,3.6,0.1,FALSE
8/10/2019,2019-09-16 09:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,Energy,VND,9500,122,12,0,2,2.7,0.1,FALSE
8/11/2019,2019-09-17 10:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,National Security,VND,9500,227,11,0,1,2.7,0.1,FALSE
8/12/2019,2019-09-18 11:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.howstuffworks.com/,Image ad,Innovation,VND,9500,138,9,0,1,2.7,0.1,FALSE
8/13/2019,2019-09-19 12:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Mobile App,Responsive search ad,Financial Industry,VND,9500,136,12,0,1,2.7,0.1,FALSE
8/14/2019,2019-09-20 13:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,Olympic Tokyo 2131,VND,9500,157,10,0,2,2.7,0.1,FALSE
8/15/2019,2019-09-21 14:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,Republic Holiday,VND,9500,67,10,0,2,3.6,0.1,FALSE
8/16/2019,2019-09-22 15:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,API Bok,VND,9500,89,9,0,3,2.7,0.1,FALSE
8/17/2019,2019-09-23 16:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,9500,102,10,0,2,3.6,0.1,FALSE
8/18/2019,2019-09-24 17:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.howstuffworks.com/,Image ad,Energy,VND,9500,147,12,0,3,3.6,0.1,FALSE
8/19/2019,2019-09-25 18:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Mobile App,Responsive search ad,National Security,VND,9500,142,12,0,3,3.6,0.1,FALSE
8/20/2019,2019-09-26 19:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,Innovation,VND,9500,135,10,0,2,2.7,0.1,FALSE
8/21/2019,2019-09-27 20:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,Financial Industry,VND,9500,128,12,0,1,3.6,0.1,FALSE
8/22/2019,2019-09-28 21:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,Olympic Tokyo 2132,VND,9500,190,8,0,1,2.7,0.1,FALSE
8/23/2019,2019-09-29 22:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Republic Holiday,VND,9500,96,7,0,3,2.7,0.1,FALSE
8/24/2019,2019-09-30 23:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.howstuffworks.com/,Image ad,API Bok,VND,9500,67,8,0,2,2.7,0.1,FALSE
8/25/2019,2019-10-02 00:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Mobile App,Responsive search ad,Thinking about China,VND,9500,258,8,0,1,2.7,0.1,FALSE
8/26/2019,2019-10-03 01:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,Energy,VND,9500,108,7,0,2,3.6,0.1,FALSE
8/27/2019,2019-10-04 02:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,National Security,VND,9500,175,11,0,2,2.7,0.1,FALSE
8/28/2019,2019-10-05 03:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,Innovation,VND,9500,158,14,0,2,3.6,0.1,FALSE
8/29/2019,2019-10-06 04:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Financial Industry,VND,9500,203,16,0,1,2.7,0.1,FALSE
8/30/2019,2019-10-07 05:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.howstuffworks.com/,Image ad,Olympic Tokyo 2133,VND,9500,214,13,0,2,3.6,0.1,FALSE
8/31/2019,2019-10-08 06:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Mobile App,Responsive search ad,Republic Holiday,VND,9500,398,21,0,3,2.7,0.1,FALSE
9/1/2019,2019-10-09 07:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,API Bok,VND,9500,292,18,0,3,2.7,0.1,FALSE
9/2/2019,2019-10-10 08:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,Thinking about China,VND,9500,385,23,0,3,2.7,0.1,FALSE
9/3/2019,2019-10-11 09:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,Energy,VND,9500,328,26,0,2,3.6,0.1,FALSE
9/4/2019,2019-10-12 10:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,National Security,VND,9500,322,15,0,2,2.7,0.1,FALSE
9/5/2019,2019-10-13 11:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.howstuffworks.com/,Image ad,Innovation,VND,9500,281,18,0,1,2.7,0.1,FALSE
9/6/2019,2019-10-14 12:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Mobile App,Responsive search ad,Financial Industry,VND,9500,216,23,0,1,2.7,0.1,FALSE
9/7/2019,2019-10-15 13:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,Olympic Tokyo 2134,VND,9500,281,24,0,2,3.6,0.1,FALSE
9/8/2019,2019-10-16 14:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,Republic Holiday,VND,9500,393,17,0,1,2.7,0.1,FALSE
9/9/2019,2019-10-17 15:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,API Bok,VND,9500,459,25,0,3,3.6,0.1,FALSE
9/10/2019,2019-10-18 16:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,9500,361,33,0,1,3.6,0.1,FALSE
9/11/2019,2019-10-19 17:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.howstuffworks.com/,Image ad,Energy,VND,9500,395,39,0,3,2.7,0.1,FALSE
9/12/2019,2019-10-20 18:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Mobile App,Responsive search ad,National Security,VND,9500,480,46,0,2,3.6,0.1,FALSE
9/13/2019,2019-10-21 19:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,Innovation,VND,9500,446,43,0,2,3.6,0.1,FALSE
9/14/2019,2019-10-22 20:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,Financial Industry,VND,9500,436,43,0,3,2.7,0.1,FALSE
9/15/2019,2019-10-23 21:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,Olympic Tokyo 2135,VND,9500,512,43,0,1,3.6,0.1,FALSE
9/16/2019,2019-10-24 22:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Republic Holiday,VND,9500,454,36,0,1,3.6,0.1,FALSE
9/17/2019,2019-10-25 23:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.howstuffworks.com/,Image ad,API Bok,VND,9500,114,14,0,3,2.7,0.1,FALSE
9/18/2019,2019-10-27 00:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Mobile App,Responsive search ad,Thinking about China,VND,9500,192,21,0,3,3.6,0.1,FALSE
9/19/2019,2019-10-28 01:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,Energy,VND,9500,180,23,0,1,3.6,0.1,FALSE
9/20/2019,2019-10-29 02:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,National Security,VND,9500,222,16,0,2,2.7,0.1,FALSE
9/21/2019,2019-10-30 03:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,Innovation,VND,9500,270,16,0,3,3.6,0.1,FALSE
9/22/2019,2019-10-31 04:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Financial Industry,VND,9500,252,19,0,2,3.6,0.1,FALSE
9/23/2019,2019-11-01 05:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.howstuffworks.com/,Image ad,Olympic Tokyo 2136,VND,9500,193,13,0,3,2.7,0.1,FALSE
9/24/2019,2019-11-02 06:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Mobile App,Responsive search ad,Republic Holiday,VND,9500,192,21,0,1,2.7,0.1,FALSE
9/25/2019,2019-11-03 07:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,API Bok,VND,9500,78,19,0,3,2.7,0.1,FALSE
9/26/2019,2019-11-04 08:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,Thinking about China,VND,9500,184,26,0,3,2.7,0.1,FALSE
9/27/2019,2019-11-05 09:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,Energy,VND,9500,217,25,0,2,2.7,0.1,FALSE
9/28/2019,2019-11-06 10:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,National Security,VND,9500,163,25,0,2,3.6,0.1,FALSE
9/29/2019,2019-11-07 11:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.howstuffworks.com/,Image ad,Innovation,VND,9500,161,14,0,3,2.7,0.1,FALSE
9/30/2019,2019-11-08 12:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Mobile App,Responsive search ad,Financial Industry,VND,9500,250,27,0,1,2.7,0.1,FALSE
10/1/2019,2019-11-09 13:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,Olympic Tokyo 2137,VND,9500,224,25,0,3,3.6,0.1,FALSE
10/2/2019,2019-11-10 14:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,Republic Holiday,VND,9500,225,16,0,2,2.7,0.1,FALSE
10/3/2019,2019-11-11 15:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,API Bok,VND,9500,216,23,0,3,2.7,0.1,FALSE
10/4/2019,2019-11-12 16:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,9500,232,23,0,2,2.7,0.1,FALSE
10/5/2019,2019-11-13 17:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.howstuffworks.com/,Image ad,Energy,VND,9500,163,23,0,2,3.6,0.1,FALSE
10/6/2019,2019-11-14 18:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Mobile App,Responsive search ad,National Security,VND,9500,211,21,0,3,2.7,0.1,FALSE
10/7/2019,2019-11-15 19:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,Innovation,VND,9500,161,25,0,1,3.6,0.1,FALSE
10/8/2019,2019-11-16 20:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,Financial Industry,VND,9500,80,4,0,3,3.6,0.1,FALSE
10/9/2019,2019-11-17 21:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,Olympic Tokyo 2138,VND,9500,119,13,0,2,2.7,0.1,FALSE
10/10/2019,2019-11-18 22:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nationalgeographic.com/,Expanded text ad,Republic Holiday,VND,9500,93,8,0,3,3.6,0.1,FALSE
10/11/2019,2019-11-19 23:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.howstuffworks.com/,Image ad,API Bok,VND,9500,84,10,0,1,2.7,0.1,FALSE
10/12/2019,2019-11-21 00:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Mobile App,Responsive search ad,Thinking about China,VND,9500,97,8,0,3,3.6,0.1,FALSE
10/13/2019,2019-11-22 01:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,Wikidich.com,Expanded text ad,Energy,VND,9500,160,21,0,2,3.6,0.1,FALSE
10/14/2019,2019-11-23 02:01:01 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.worldbank.org/,Image ad,National Security,VND,9500,220,25,0,1,2.7,0.1,FALSE
10/15/2019,2019-11-24 03:01:00.999999 UTC,Pick|SEMRoyal Never Give Up0106|2019,Royal Never Give Up,2038503549,BK SSARS,https://www.nytimes.com/,Responsive search ad,Innovation,VND,9500,234,30,0,2,2.7,0.1,FALSE
